,ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
8829,2008,4,AM,Comercial,55820.0,60964
8830,2008,4,CE,Comercial,148164.0,108805
8831,2008,4,SE,Comercial,37368.0,33114
8832,2008,4,RS,Comercial,299674.0,340706
8833,2008,4,GO,Comercial,170339.0,145919
8834,2008,4,SC,Comercial,172953.0,225298
8835,2008,4,RN,Comercial,67121.0,60398
8836,2008,4,MG,Comercial,612848.0,376109
8837,2008,4,RJ,Comercial,419972.0,691122
8838,2008,4,SP,Comercial,1035206.0,1737463
8839,2008,4,PR,Comercial,296278.0,355763
8840,2008,4,MS,Comercial,60159.0,57726
8841,2008,4,BA,Comercial,284586.0,214190
8842,2008,4,DF,Comercial,79446.0,116197
8843,2008,4,MA,Comercial,105111.0,49013
8844,2008,4,ES,Comercial,99645.0,113526
8845,2008,4,RR,Comercial,8245.0,8178
8846,2008,4,AP,Comercial,12439.0,10439
8847,2008,4,AL,Comercial,47234.0,40055
8848,2008,4,PA,Comercial,128555.0,89632
8849,2008,4,PE,Comercial,177364.0,151061
8850,2008,4,AC,Comercial,14067.0,9847
8851,2008,4,PB,Comercial,80302.0,46132
8852,2008,4,MT,Comercial,73043.0,88512
8853,2008,4,RO,Comercial,31334.0,30690
8854,2008,4,PI,Comercial,65098.0,26936
8855,2008,4,TO,Comercial,30290.0,18307
8856,2008,5,RO,Comercial,31394.0,31079
8857,2008,5,BA,Comercial,284673.0,204498
8858,2008,5,CE,Comercial,148673.0,114090
8859,2008,5,TO,Comercial,30537.0,19485
8860,2008,5,RS,Comercial,300114.0,306330
8861,2008,5,PB,Comercial,81202.0,44377
8862,2008,5,RJ,Comercial,420340.0,672621
8863,2008,5,ES,Comercial,99887.0,111173
8864,2008,5,MA,Comercial,105252.0,53003
8865,2008,5,RR,Comercial,8264.0,8278
8866,2008,5,RN,Comercial,67171.0,60536
8867,2008,5,PI,Comercial,65535.0,29050
8868,2008,5,PR,Comercial,295506.0,318134
8869,2008,5,AM,Comercial,56061.0,64721
8870,2008,5,AP,Comercial,12522.0,9497
8871,2008,5,DF,Comercial,79631.0,115668
8872,2008,5,PE,Comercial,177351.0,153584
8873,2008,5,SP,Comercial,1034820.0,1693988
8874,2008,5,AC,Comercial,14186.0,9743
8875,2008,5,MG,Comercial,620678.0,418992
8876,2008,5,SC,Comercial,175137.0,208745
8877,2008,5,MS,Comercial,60397.0,54700
8878,2008,5,PA,Comercial,129396.0,92931
8879,2008,5,SE,Comercial,37620.0,32748
8880,2008,5,AL,Comercial,47318.0,39594
8881,2008,5,GO,Comercial,170920.0,141226
8882,2008,5,MT,Comercial,73251.0,81725
8883,2008,6,CE,Comercial,148982.0,113885
8884,2008,6,PE,Comercial,177892.0,144640
8885,2008,6,RR,Comercial,8294.0,7791
8886,2008,6,RJ,Comercial,421629.0,605538
8887,2008,6,RO,Comercial,31674.0,30951
8888,2008,6,DF,Comercial,79964.0,114039
8889,2008,6,MA,Comercial,106077.0,54079
8890,2008,6,AP,Comercial,12550.0,11574
8891,2008,6,MS,Comercial,60530.0,47330
8892,2008,6,RS,Comercial,300609.0,300483
8893,2008,6,AC,Comercial,14241.0,9594
8894,2008,6,AM,Comercial,56214.0,63604
8895,2008,6,MG,Comercial,622205.0,381853
8896,2008,6,AL,Comercial,47327.0,36770
8897,2008,6,PB,Comercial,82447.0,42057
8898,2008,6,PR,Comercial,297735.0,316489
8899,2008,6,MT,Comercial,73695.0,81021
8900,2008,6,PI,Comercial,66088.0,30155
8901,2008,6,SE,Comercial,37625.0,31081
8902,2008,6,PA,Comercial,128037.0,97785
8903,2008,6,TO,Comercial,30629.0,19695
8904,2008,6,ES,Comercial,100059.0,106347
8905,2008,6,SP,Comercial,997333.0,1601754
8906,2008,6,RN,Comercial,67449.0,58758
8907,2008,6,SC,Comercial,177161.0,192114
8908,2008,6,GO,Comercial,171522.0,139509
8909,2008,6,BA,Comercial,284676.0,190295
8910,2008,7,PR,Comercial,298417.0,309173
8911,2008,7,AC,Comercial,14353.0,9889
8912,2008,7,RN,Comercial,67506.0,58168
8913,2008,7,MG,Comercial,622227.0,377831
8914,2008,7,RO,Comercial,31578.0,30505
8915,2008,7,RJ,Comercial,421800.0,596532
8916,2008,7,DF,Comercial,80693.0,108544
8917,2008,7,PA,Comercial,127987.0,100705
8918,2008,7,SC,Comercial,170934.0,189171
8919,2008,7,RS,Comercial,301606.0,297558
8920,2008,7,AP,Comercial,12590.0,11351
8921,2008,7,TO,Comercial,30609.0,19110
8922,2008,7,AM,Comercial,56511.0,65219
8923,2008,7,PE,Comercial,177869.0,142335
8924,2008,7,MT,Comercial,74058.0,82702
8925,2008,7,ES,Comercial,100267.0,99503
8926,2008,7,SP,Comercial,1010817.0,1611166
8927,2008,7,PB,Comercial,82357.0,41268
8928,2008,7,MS,Comercial,60781.0,47529
8929,2008,7,RR,Comercial,8308.0,7759
8930,2008,7,PI,Comercial,66250.0,28640
8931,2008,7,BA,Comercial,285779.0,189364
8932,2008,7,GO,Comercial,172045.0,128568
8933,2008,7,AL,Comercial,47262.0,34913
8934,2008,7,SE,Comercial,37699.0,30321
8935,2008,7,MA,Comercial,106790.0,56771
8936,2008,7,CE,Comercial,149454.0,115983
8937,2008,8,DF,Comercial,80835.0,108808
8938,2008,8,AL,Comercial,47445.0,35799
8939,2008,8,RN,Comercial,67640.0,59149
8940,2008,8,PA,Comercial,127614.0,101404
8941,2008,8,MS,Comercial,61202.0,56912
8942,2008,8,RO,Comercial,31822.0,34261
8943,2008,8,RJ,Comercial,421788.0,628142
8944,2008,8,GO,Comercial,172501.0,139941
8945,2008,8,ES,Comercial,100586.0,104379
8946,2008,8,SC,Comercial,163409.0,204351
8947,2008,8,MT,Comercial,74751.0,87984
8948,2008,8,AP,Comercial,12717.0,11974
8949,2008,8,PI,Comercial,66754.0,30387
8950,2008,8,BA,Comercial,286238.0,187704
8951,2008,8,RS,Comercial,306938.0,306255
8952,2008,8,MG,Comercial,618729.0,377536
8953,2008,8,PR,Comercial,299824.0,329142
8954,2008,8,PB,Comercial,83143.0,43430
8955,2008,8,CE,Comercial,150003.0,117259
8956,2008,8,SP,Comercial,1004728.0,1681832
8957,2008,8,AC,Comercial,14467.0,11082
8958,2008,8,PE,Comercial,178272.0,136408
8959,2008,8,MA,Comercial,107612.0,60390
8960,2008,8,SE,Comercial,37740.0,30921
8961,2008,8,RR,Comercial,8345.0,7659
8962,2008,8,AM,Comercial,56593.0,70556
8963,2008,8,TO,Comercial,30843.0,20397
8964,2008,9,PR,Comercial,301046.0,343606
8965,2008,9,AP,Comercial,12883.0,12540
8966,2008,9,PA,Comercial,127519.0,110145
8967,2008,9,MT,Comercial,75224.0,94464
8968,2008,9,PI,Comercial,66334.0,32839
8969,2008,9,SC,Comercial,173784.0,198373
8970,2008,9,RO,Comercial,32092.0,35892
8971,2008,9,AL,Comercial,48031.0,36565
8972,2008,9,MS,Comercial,61549.0,60644
8973,2008,9,MA,Comercial,108408.0,60073
8974,2008,9,PE,Comercial,179080.0,145177
8975,2008,9,RS,Comercial,304868.0,297626
8976,2008,9,SE,Comercial,38015.0,32623
8977,2008,9,RN,Comercial,67867.0,61939
8978,2008,9,MG,Comercial,625302.0,380086
8979,2008,9,GO,Comercial,172881.0,144670
8980,2008,9,RR,Comercial,8396.0,8418
8981,2008,9,AC,Comercial,14574.0,11005
8982,2008,9,PB,Comercial,83743.0,42733
8983,2008,9,BA,Comercial,286663.0,196412
8984,2008,9,CE,Comercial,150464.0,119525
8985,2008,9,RJ,Comercial,421990.0,630105
8986,2008,9,DF,Comercial,81100.0,120060
8987,2008,9,AM,Comercial,56677.0,72113
8988,2008,9,SP,Comercial,1000884.0,1732128
8989,2008,9,TO,Comercial,30906.0,22315
8990,2008,9,ES,Comercial,100801.0,102343
8991,2008,10,RR,Comercial,8444.0,9363
8992,2008,10,SP,Comercial,1008067.0,1789872
8993,2008,10,DF,Comercial,81422.0,123676
8994,2008,10,AC,Comercial,14539.0,11310
8995,2008,10,AP,Comercial,12937.0,13567
8996,2008,10,MG,Comercial,624397.0,404445
8997,2008,10,GO,Comercial,173450.0,143203
8998,2008,10,PA,Comercial,127549.0,110090
8999,2008,10,TO,Comercial,30524.0,23428
9000,2008,10,RJ,Comercial,421957.0,649806
9001,2008,10,RO,Comercial,32021.0,35031
9002,2008,10,CE,Comercial,150725.0,127253
9003,2008,10,RN,Comercial,67972.0,63778
9004,2008,10,MA,Comercial,108724.0,63077
9005,2008,10,BA,Comercial,286703.0,216358
9006,2008,10,SE,Comercial,37941.0,34578
9007,2008,10,RS,Comercial,305733.0,306795
9008,2008,10,MS,Comercial,61686.0,57589
9009,2008,10,PI,Comercial,65957.0,34667
9010,2008,10,PE,Comercial,178851.0,158485
9011,2008,10,ES,Comercial,101090.0,111024
9012,2008,10,MT,Comercial,75069.0,93184
9013,2008,10,AL,Comercial,47941.0,37526
9014,2008,10,PR,Comercial,301980.0,332806
9015,2008,10,PB,Comercial,84123.0,44127
9016,2008,10,AM,Comercial,56686.0,69923
9017,2008,10,SC,Comercial,169985.0,195752
9018,2008,11,MS,Comercial,61590.0,65596
9019,2008,11,SP,Comercial,1003377.0,1859167
9020,2008,11,PR,Comercial,302548.0,358512
9021,2008,11,BA,Comercial,286677.0,208249
9022,2008,11,AP,Comercial,13062.0,14251
9023,2008,11,DF,Comercial,81454.0,132243
9024,2008,11,PE,Comercial,179458.0,161308
9025,2008,11,MT,Comercial,74968.0,94828
9026,2008,11,RR,Comercial,8461.0,9169
9027,2008,11,MG,Comercial,624232.0,448062
9028,2008,11,AL,Comercial,48106.0,41212
9029,2008,11,SC,Comercial,171294.0,212258
9030,2008,11,AM,Comercial,56715.0,71268
9031,2008,11,PA,Comercial,127831.0,103836
9032,2008,11,TO,Comercial,30347.0,21747
9033,2008,11,RN,Comercial,68065.0,66562
9034,2008,11,PB,Comercial,84269.0,45426
9035,2008,11,AC,Comercial,14556.0,11352
9036,2008,11,MA,Comercial,108685.0,62670
9037,2008,11,CE,Comercial,150903.0,126593
9038,2008,11,RJ,Comercial,420652.0,691497
9039,2008,11,RS,Comercial,306264.0,323751
9040,2008,11,ES,Comercial,101285.0,109665
9041,2008,11,SE,Comercial,38305.0,36221
9042,2008,11,PI,Comercial,66448.0,35641
9043,2008,11,GO,Comercial,173981.0,154288
9044,2008,11,RO,Comercial,32043.0,36123
9045,2008,12,DF,Comercial,81624.0,119612
9046,2008,12,ES,Comercial,101454.0,106487
9047,2008,12,RO,Comercial,31970.0,34887
9048,2008,12,CE,Comercial,151278.0,131324
9049,2008,12,AP,Comercial,13109.0,13398
9050,2008,12,BA,Comercial,287516.0,216615
9051,2008,12,SP,Comercial,1009518.0,1808926
9052,2008,12,GO,Comercial,174429.0,143559
9053,2008,12,AM,Comercial,56807.0,68479
9054,2008,12,MA,Comercial,108518.0,60719
9055,2008,12,PA,Comercial,127824.0,107235
9056,2008,12,SE,Comercial,38454.0,36600
9057,2008,12,PI,Comercial,67136.0,32875
9058,2008,12,AL,Comercial,48188.0,40888
9059,2008,12,RR,Comercial,8484.0,9127
9060,2008,12,PE,Comercial,185148.0,177928
9061,2008,12,SC,Comercial,151018.0,211490
9062,2008,12,MS,Comercial,61637.0,64963
9063,2008,12,PR,Comercial,303125.0,357688
9064,2008,12,RJ,Comercial,420514.0,665385
9065,2008,12,MT,Comercial,75176.0,89730
9066,2008,12,RN,Comercial,68157.0,70854
9067,2008,12,PB,Comercial,84907.0,47327
9068,2008,12,TO,Comercial,30388.0,19720
9069,2008,12,AC,Comercial,14515.0,11058
9070,2008,12,RS,Comercial,306772.0,347986
9071,2008,12,MG,Comercial,627340.0,391177
9072,2008,1,PR,Industrial,60199.0,804418
9073,2008,1,RO,Industrial,2266.0,24922
9074,2008,1,PI,Industrial,4060.0,19877
9075,2008,1,MG,Industrial,79794.0,2379168
9076,2008,1,ES,Industrial,11600.0,360364
9077,2008,1,RJ,Industrial,18653.0,772696
9078,2008,1,MS,Industrial,4324.0,76285
9079,2008,1,TO,Industrial,2300.0,10124
9080,2008,1,CE,Industrial,6044.0,153469
9081,2008,1,PB,Industrial,4852.0,99951
9082,2008,1,AP,Industrial,554.0,4450
9083,2008,1,AL,Industrial,2666.0,169777
9084,2008,1,GO,Industrial,12276.0,252833
9085,2008,1,PE,Industrial,12118.0,199399
9086,2008,1,MA,Industrial,9338.0,679504
9087,2008,1,BA,Industrial,19818.0,912301
9088,2008,1,AM,Industrial,3299.0,124596
9089,2008,1,SP,Industrial,122909.0,4221172
9090,2008,1,PA,Industrial,4043.0,851024
9091,2008,1,RR,Industrial,417.0,1216
9092,2008,1,RN,Industrial,4971.0,96442
9093,2008,1,MT,Industrial,13561.0,99154
9094,2008,1,DF,Industrial,1529.0,43332
9095,2008,1,AC,Industrial,53.0,2504
9096,2008,1,SE,Industrial,3439.0,119648
9097,2008,1,SC,Industrial,65739.0,577041
9098,2008,1,RS,Industrial,56511.0,737681
9099,2008,2,RR,Industrial,412.0,1368
9100,2008,2,SP,Industrial,127410.0,4467742
9101,2008,2,CE,Industrial,6017.0,166634
9102,2008,2,PE,Industrial,12181.0,208939
9103,2008,2,DF,Industrial,1480.0,42337
9104,2008,2,AP,Industrial,546.0,3869
9105,2008,2,BA,Industrial,19817.0,853940
9106,2008,2,TO,Industrial,2282.0,10448
9107,2008,2,SE,Industrial,3437.0,109263
9108,2008,2,RO,Industrial,2262.0,23283
9109,2008,2,PB,Industrial,4926.0,100473
9110,2008,2,PR,Industrial,60264.0,850542
9111,2008,2,PI,Industrial,3929.0,18734
9112,2008,2,RJ,Industrial,18527.0,738231
9113,2008,2,MT,Industrial,13568.0,111648
9114,2008,2,SC,Industrial,65198.0,700775
9115,2008,2,GO,Industrial,12176.0,230361
9116,2008,2,MG,Industrial,79718.0,2251138
9117,2008,2,MA,Industrial,9302.0,629112
9118,2008,2,ES,Industrial,11615.0,338647
9119,2008,2,AC,Industrial,52.0,2526
9120,2008,2,AL,Industrial,2654.0,156230
9121,2008,2,AM,Industrial,3314.0,128933
9122,2008,2,RS,Industrial,56116.0,814552
9123,2008,2,PA,Industrial,4043.0,824316
9124,2008,2,RN,Industrial,5000.0,102468
9125,2008,2,MS,Industrial,4321.0,80111
9126,2008,3,PA,Industrial,4034.0,876612
9127,2008,3,RO,Industrial,2263.0,25173
9128,2008,3,MS,Industrial,4352.0,87576
9129,2008,3,GO,Industrial,12156.0,218758
9130,2008,3,MA,Industrial,9277.0,675588
9131,2008,3,AP,Industrial,547.0,3476
9132,2008,3,RN,Industrial,5034.0,104283
9133,2008,3,DF,Industrial,1480.0,40217
9134,2008,3,PR,Industrial,60573.0,899574
9135,2008,3,AC,Industrial,53.0,2452
9136,2008,3,PE,Industrial,12235.0,219340
9137,2008,3,SE,Industrial,3442.0,118801
9138,2008,3,MG,Industrial,79932.0,2645309
9139,2008,3,TO,Industrial,2291.0,11650
9140,2008,3,RR,Industrial,415.0,1349
9141,2008,3,ES,Industrial,11626.0,360609
9142,2008,3,PI,Industrial,4033.0,18829
9143,2008,3,CE,Industrial,5998.0,172223
9144,2008,3,RJ,Industrial,18502.0,803059
9145,2008,3,PB,Industrial,4972.0,101864
9146,2008,3,AL,Industrial,2608.0,168642
9147,2008,3,AM,Industrial,3324.0,135858
9148,2008,3,MT,Industrial,13572.0,122425
9149,2008,3,BA,Industrial,19859.0,884220
9150,2008,3,SP,Industrial,128000.0,4408751
9151,2008,3,SC,Industrial,67338.0,727800
9152,2008,3,RS,Industrial,55828.0,820119
9153,2008,4,RR,Industrial,413.0,1468
9154,2008,4,PA,Industrial,3997.0,851073
9155,2008,4,PI,Industrial,3989.0,16782
9156,2008,4,AC,Industrial,57.0,2521
9157,2008,4,MG,Industrial,80131.0,2483289
9158,2008,4,PR,Industrial,60964.0,893360
9159,2008,4,PE,Industrial,12250.0,218892
9160,2008,4,AM,Industrial,3342.0,133053
9161,2008,4,DF,Industrial,1487.0,46941
9162,2008,4,SE,Industrial,3438.0,117773
9163,2008,4,RS,Industrial,56542.0,833905
9164,2008,4,MS,Industrial,4321.0,86443
9165,2008,4,ES,Industrial,11622.0,365660
9166,2008,4,MA,Industrial,9186.0,645870
9167,2008,4,RO,Industrial,2253.0,23632
9168,2008,4,GO,Industrial,12141.0,238275
9169,2008,4,SC,Industrial,66968.0,718463
9170,2008,4,CE,Industrial,5977.0,162509
9171,2008,4,RN,Industrial,5053.0,101237
9172,2008,4,PB,Industrial,4996.0,100946
9173,2008,4,AL,Industrial,2627.0,167856
9174,2008,4,BA,Industrial,19906.0,899274
9175,2008,4,AP,Industrial,471.0,3878
9176,2008,4,MT,Industrial,13640.0,123815
9177,2008,4,SP,Industrial,128521.0,4470594
9178,2008,4,TO,Industrial,2304.0,12400
9179,2008,4,RJ,Industrial,18528.0,805139
9180,2008,5,PA,Industrial,4024.0,862089
9181,2008,5,AP,Industrial,538.0,3955
9182,2008,5,MS,Industrial,4324.0,89867
9183,2008,5,ES,Industrial,11633.0,392006
9184,2008,5,RN,Industrial,5064.0,99345
9185,2008,5,MG,Industrial,81089.0,2527965
9186,2008,5,RJ,Industrial,18455.0,798955
9187,2008,5,RO,Industrial,2237.0,26546
9188,2008,5,RR,Industrial,415.0,1232
9189,2008,5,MT,Industrial,13712.0,125673
9190,2008,5,CE,Industrial,5967.0,163863
9191,2008,5,AC,Industrial,56.0,2480
9192,2008,5,PB,Industrial,5012.0,108711
9193,2008,5,AL,Industrial,2644.0,165471
9194,2008,5,GO,Industrial,12143.0,288381
9195,2008,5,AM,Industrial,3340.0,136500
9196,2008,5,SP,Industrial,128589.0,4525926
9197,2008,5,TO,Industrial,2312.0,12342
9198,2008,5,DF,Industrial,1484.0,46033
9199,2008,5,PE,Industrial,12292.0,227035
9200,2008,5,RS,Industrial,54355.0,842605
9201,2008,5,BA,Industrial,19961.0,988764
9202,2008,5,MA,Industrial,9007.0,672076
9203,2008,5,SE,Industrial,3453.0,112448
9204,2008,5,PR,Industrial,61136.0,849175
9205,2008,5,SC,Industrial,67607.0,703725
9206,2008,5,PI,Industrial,4016.0,18255
9207,2008,6,SC,Industrial,68185.0,699158
9208,2008,6,SE,Industrial,3442.0,108317
9209,2008,6,PA,Industrial,3949.0,888618
9210,2008,6,PI,Industrial,3984.0,20051
9211,2008,6,RS,Industrial,53212.0,851641
9212,2008,6,AP,Industrial,539.0,4480
9213,2008,6,PR,Industrial,61687.0,896352
9214,2008,6,ES,Industrial,11635.0,383498
9215,2008,6,TO,Industrial,2334.0,13365
9216,2008,6,PB,Industrial,5014.0,108977
9217,2008,6,MG,Industrial,81646.0,2622601
9218,2008,6,RJ,Industrial,18568.0,795910
9219,2008,6,MT,Industrial,13897.0,135014
9220,2008,6,AC,Industrial,56.0,2581
9221,2008,6,RN,Industrial,5086.0,97403
9222,2008,6,SP,Industrial,123971.0,4471787
9223,2008,6,AM,Industrial,3345.0,141235
9224,2008,6,CE,Industrial,5953.0,170502
9225,2008,6,BA,Industrial,19982.0,914868
9226,2008,6,AL,Industrial,2616.0,157600
9227,2008,6,GO,Industrial,12140.0,257207
9228,2008,6,PE,Industrial,12318.0,224494
9229,2008,6,RR,Industrial,413.0,1196
9230,2008,6,RO,Industrial,2238.0,25224
9231,2008,6,MA,Industrial,9125.0,658703
9232,2008,6,DF,Industrial,1479.0,44575
9233,2008,6,MS,Industrial,4329.0,85163
9234,2008,7,TO,Industrial,2352.0,13474
9235,2008,7,CE,Industrial,5964.0,179154
9236,2008,7,RJ,Industrial,18436.0,814200
9237,2008,7,BA,Industrial,20064.0,902382
9238,2008,7,DF,Industrial,1478.0,45865
9239,2008,7,PB,Industrial,5111.0,110574
9240,2008,7,MG,Industrial,81284.0,2640601
9241,2008,7,SE,Industrial,3451.0,118043
9242,2008,7,AC,Industrial,56.0,2981
9243,2008,7,RO,Industrial,2228.0,24711
9244,2008,7,SC,Industrial,68699.0,743473
9245,2008,7,RS,Industrial,51276.0,880009
9246,2008,7,RN,Industrial,5115.0,103821
9247,2008,7,MA,Industrial,9200.0,691265
9248,2008,7,SP,Industrial,125546.0,4615994
9249,2008,7,PR,Industrial,62170.0,895871
9250,2008,7,MS,Industrial,4345.0,90217
9251,2008,7,PA,Industrial,3902.0,902769
9252,2008,7,RR,Industrial,410.0,1309
9253,2008,7,AM,Industrial,3357.0,138382
9254,2008,7,PE,Industrial,12319.0,224262
9255,2008,7,AP,Industrial,546.0,4501
9256,2008,7,PI,Industrial,3994.0,17882
9257,2008,7,GO,Industrial,12141.0,277901
9258,2008,7,MT,Industrial,14077.0,142438
9259,2008,7,ES,Industrial,11653.0,399521
9260,2008,7,AL,Industrial,2628.0,172669
9261,2008,8,AM,Industrial,3358.0,149070
9262,2008,8,MA,Industrial,9185.0,686247
9263,2008,8,PR,Industrial,62937.0,902628
9264,2008,8,PB,Industrial,5187.0,111640
9265,2008,8,RJ,Industrial,18366.0,815346
9266,2008,8,RS,Industrial,44419.0,881777
9267,2008,8,MS,Industrial,4368.0,93771
9268,2008,8,BA,Industrial,20147.0,935925
9269,2008,8,AC,Industrial,59.0,3002
9270,2008,8,RO,Industrial,2221.0,26731
9271,2008,8,ES,Industrial,11520.0,401284
9272,2008,8,AP,Industrial,537.0,4647
9273,2008,8,RN,Industrial,5134.0,97299
9274,2008,8,MT,Industrial,14248.0,136642
9275,2008,8,PA,Industrial,3934.0,906196
9276,2008,8,PI,Industrial,4173.0,20422
9277,2008,8,SC,Industrial,69290.0,728936
9278,2008,8,SE,Industrial,3459.0,117673
9279,2008,8,GO,Industrial,12111.0,254958
9280,2008,8,RR,Industrial,411.0,1230
9281,2008,8,CE,Industrial,5976.0,173938
9282,2008,8,SP,Industrial,124605.0,4763449
9283,2008,8,DF,Industrial,1480.0,48621
9284,2008,8,MG,Industrial,80493.0,2735900
9285,2008,8,AL,Industrial,2612.0,174282
9286,2008,8,TO,Industrial,2323.0,13219
9287,2008,8,PE,Industrial,12355.0,226956
9288,2008,9,DF,Industrial,1485.0,47636
9289,2008,9,BA,Industrial,20186.0,929076
9290,2008,9,SP,Industrial,124136.0,4632118
9291,2008,9,SE,Industrial,3454.0,114507
9292,2008,9,MG,Industrial,81320.0,2722053
9293,2008,9,ES,Industrial,11510.0,403790
9294,2008,9,RS,Industrial,42474.0,841098
9295,2008,9,RO,Industrial,2221.0,25368
9296,2008,9,PB,Industrial,5211.0,109636
9297,2008,9,PR,Industrial,63594.0,895335
9298,2008,9,RJ,Industrial,18330.0,799050
9299,2008,9,RR,Industrial,413.0,1178
9300,2008,9,AC,Industrial,58.0,3106
9301,2008,9,GO,Industrial,12051.0,259026
9302,2008,9,AP,Industrial,537.0,4869
9303,2008,9,RN,Industrial,5140.0,102447
9304,2008,9,PI,Industrial,4001.0,21588
9305,2008,9,CE,Industrial,5977.0,179974
9306,2008,9,AL,Industrial,2637.0,169449
9307,2008,9,SC,Industrial,69786.0,725958
9308,2008,9,MS,Industrial,4374.0,91307
9309,2008,9,MA,Industrial,9306.0,669654
9310,2008,9,PE,Industrial,12429.0,227211
9311,2008,9,PA,Industrial,3942.0,899871
9312,2008,9,TO,Industrial,2323.0,12590
9313,2008,9,AM,Industrial,3361.0,150617
9314,2008,9,MT,Industrial,14416.0,141562
9315,2008,10,MG,Industrial,80953.0,2688928
9316,2008,10,BA,Industrial,20192.0,924689
9317,2008,10,RS,Industrial,41884.0,866106
9318,2008,10,CE,Industrial,5974.0,184986
9319,2008,10,SP,Industrial,125117.0,4701595
9320,2008,10,PA,Industrial,3944.0,945228
9321,2008,10,PB,Industrial,5283.0,113597
9322,2008,10,RN,Industrial,5169.0,102889
9323,2008,10,RJ,Industrial,18319.0,823295
9324,2008,10,PI,Industrial,4019.0,21090
9325,2008,10,RR,Industrial,412.0,1402
9326,2008,10,SE,Industrial,3462.0,118657
9327,2008,10,SC,Industrial,70331.0,739435
9328,2008,10,DF,Industrial,1492.0,48257
9329,2008,10,AL,Industrial,2630.0,152699
9330,2008,10,ES,Industrial,11552.0,409830
9331,2008,10,MS,Industrial,4373.0,91372
9332,2008,10,RO,Industrial,2208.0,24788
9333,2008,10,AM,Industrial,3353.0,150572
9334,2008,10,TO,Industrial,2341.0,12037
9335,2008,10,PE,Industrial,12493.0,234199
9336,2008,10,PR,Industrial,64319.0,906020
9337,2008,10,AP,Industrial,535.0,4700
9338,2008,10,MA,Industrial,9333.0,689307
9339,2008,10,AC,Industrial,56.0,2790
9340,2008,10,MT,Industrial,14485.0,134676
9341,2008,10,GO,Industrial,11954.0,293041
9342,2008,11,AM,Industrial,3358.0,150567
9343,2008,11,RN,Industrial,5186.0,99350
9344,2008,11,MT,Industrial,14526.0,128700
9345,2008,11,CE,Industrial,5968.0,177722
9346,2008,11,DF,Industrial,1485.0,48616
9347,2008,11,RR,Industrial,410.0,1189
9348,2008,11,MG,Industrial,80559.0,2652797
9349,2008,11,SP,Industrial,124325.0,4594345
9350,2008,11,AC,Industrial,56.0,2716
9351,2008,11,RJ,Industrial,18226.0,789137
9352,2008,11,SC,Industrial,70859.0,702131
9353,2008,11,MS,Industrial,4624.0,90459
9354,2008,11,PI,Industrial,3955.0,22478
9355,2008,11,MA,Industrial,9377.0,661416
9356,2008,11,GO,Industrial,11908.0,272087
9357,2008,11,PB,Industrial,5246.0,108123
9358,2008,11,PE,Industrial,12537.0,231892
9359,2008,11,AP,Industrial,538.0,5307
9360,2008,11,SE,Industrial,3479.0,114393
9361,2008,11,BA,Industrial,20195.0,851215
9362,2008,11,RS,Industrial,42000.0,795985
9363,2008,11,ES,Industrial,11592.0,322451
9364,2008,11,RO,Industrial,2198.0,24854
9365,2008,11,PA,Industrial,3926.0,887893
9366,2008,11,TO,Industrial,2351.0,9790
9367,2008,11,AL,Industrial,2639.0,165179
9368,2008,11,PR,Industrial,64990.0,862256
9369,2008,12,CE,Industrial,5956.0,162299
9370,2008,12,ES,Industrial,11580.0,230792
9371,2008,12,TO,Industrial,2330.0,9252
9372,2008,12,SE,Industrial,3474.0,111520
9373,2008,12,MG,Industrial,80680.0,2320739
9374,2008,12,MT,Industrial,14557.0,120488
9375,2008,12,MS,Industrial,4835.0,78969
9376,2008,12,RR,Industrial,408.0,1283
9377,2008,12,RS,Industrial,42191.0,708362
9378,2008,12,AL,Industrial,2649.0,165438
9379,2008,12,SC,Industrial,70934.0,608103
9380,2008,12,PB,Industrial,5266.0,97470
9381,2008,12,MA,Industrial,9405.0,679534
9382,2008,12,RO,Industrial,2213.0,25568
9383,2008,12,SP,Industrial,124780.0,4159358
9384,2008,12,PR,Industrial,65283.0,820776
9385,2008,12,AM,Industrial,3343.0,123978
9386,2008,12,RN,Industrial,5178.0,93504
9387,2008,12,PA,Industrial,3918.0,891837
9388,2008,12,PE,Industrial,12912.0,230077
9389,2008,12,AC,Industrial,59.0,2821
9390,2008,12,GO,Industrial,11888.0,241610
9391,2008,12,PI,Industrial,4042.0,19944
9392,2008,12,DF,Industrial,1489.0,47253
9393,2008,12,BA,Industrial,20263.0,772928
9394,2008,12,AP,Industrial,532.0,4870
9395,2008,12,RJ,Industrial,18071.0,688399
9396,2008,1,AM,Residencial,554797.0,88228
9397,2008,1,BA,Residencial,3660543.0,372812
9398,2008,1,MS,Residencial,611170.0,90183
9399,2008,1,AC,Residencial,126022.0,20232
